Game Id;PlayerId;TeamId;Game Rating;SA;GA;SV;SV%;TOI;PIM
18656;1734;217;57;40;6;34;.850;3600000;0
18656;12437;26;0;0;0;0;.00nan;0;0
18656;13529;26;68;27;3;24;.889;3600000;0
18757;413;9;0;0;0;0;.00nan;0;0
18757;647;0;64;18;2;16;.889;3600000;0
18757;12491;0;0;0;0;0;.00nan;0;0
18757;12524;9;71;33;4;29;.879;3536650;0
19554;172;3;0;0;0;0;.00nan;0;0
19554;958;3;84;31;2;29;.935;3600000;0
19554;12039;214;0;0;0;0;.00nan;0;0
19554;12226;214;52;20;3;17;.850;3576000;0
18910;1469;230;0;0;0;0;.00nan;0;0
18910;1737;23;0;0;0;0;.00nan;0;0
18910;12032;23;96;30;1;29;.967;3900000;0
18910;14140;230;99;32;1;31;.969;3900000;0
18689;684;18;95;30;1;29;.967;3600000;0
18689;1879;18;0;0;0;0;.00nan;0;0
18689;12510;25;77;26;2;24;.923;3600000;0
18689;12779;25;0;0;0;0;.00nan;0;0
19834;12389;14;83;23;1;22;.957;3600000;0
19834;1285;217;79;37;4;33;.892;3600000;0
19834;12429;217;0;0;0;0;.00nan;0;0
19834;15074;14;0;0;0;0;.00nan;0;0
18647;97;17;66;20;2;18;.900;3600000;0
18647;1552;17;0;0;0;0;.00nan;0;0
18647;12077;5;37;30;6;24;.800;3600000;0
18647;12130;5;0;0;0;0;.00nan;0;0
18675;181;15;68;27;3;24;.889;3600000;0
18675;246;224;44;32;6;26;.813;3566700;0
18675;13028;15;0;0;0;0;.00nan;0;0
18675;13114;224;0;0;0;0;.00nan;0;0
18688;819;20;66;27;3;24;.889;3600000;0
18688;1452;20;0;0;0;0;.00nan;0;0
18688;13060;24;44;21;4;17;.810;3582150;0
18688;15759;24;0;0;0;0;.00nan;0;0
18671;647;0;0;0;0;0;.00nan;0;0
18671;12491;0;85;23;1;22;.957;3613450;0
18671;13264;16;0;0;0;0;.00nan;0;0
18671;13550;16;87;29;2;27;.931;3613450;0
18784;842;11;68;35;4;31;.886;3600000;0
18784;1582;11;0;0;0;0;.00nan;0;0
18784;14996;21;68;28;3;25;.893;3600000;0
18784;12533;21;0;0;0;0;.00nan;0;0
18681;1125;12;0;0;0;0;.00nan;0;0
18681;12437;26;32;27;6;21;.778;2745500;0
18681;12482;12;84;43;4;39;.907;3600000;0
18681;13529;26;61;5;0;5;1.000;767450;0
