PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
14041;0;0;32;5;11;-2;31;3;4;0;0;3;0;27;10;35;58;67;61;74;76;33364;6396;2168;96.1;2.5;2.9;32.6;25.2;520;418;55.4;-0.6;352;271;56.5;-0.7;0;0;0
1026;11;11;30;1;1;-1;18;0;0;0;0;2;0;35;13;5;7;58;52;62;29;15505;190;0;98.4;1.9;2.1;26.9;24.6;226;195;53.7;3.2;143;136;51.3;4.7;1;5;1
1032;25;25;32;4;10;8;6;0;0;0;0;0;0;42;33;23;36;69;57;78;53;26443;710;6977;104.3;3.4;2.2;29.8;30.6;356;391;47.7;3.7;248;249;49.9;3.1;0;39;22
1042;217;217;8;1;2;0;6;0;0;0;0;0;0;10;3;3;6;61;55;67;7;6990;7;1463;97.9;2.6;3.1;32.4;30.9;103;97;51.5;-1.9;75;69;52.1;-1.1;0;0;0
1051;3;3;36;5;8;3;27;0;0;4;1;1;0;64;35;16;4;61;55;68;63;22308;101;6231;97.3;1.9;2.4;27.8;25.0;268;296;47.5;-5.2;196;184;51.6;-2.2;0;12;3
1052;217;217;15;0;1;-4;11;0;0;0;0;1;0;8;7;9;3;54;50;57;6;6846;99;979;95.2;3.2;5.3;24.2;29.4;81;95;46.0;-7.7;60;70;46.2;-7.6;0;89;50
13007;24;24;32;3;6;-9;17;1;0;0;0;1;0;33;7;23;53;64;53;73;31;30708;1208;2225;97.7;1.5;2.8;21.6;29.9;338;451;42.8;-2.5;237;293;44.7;-2.3;1;0;0
1058;214;214;35;1;8;-5;39;0;0;0;1;3;2;24;6;15;61;60;52;67;26;30106;548;3223;99.2;2.0;2.6;20.3;24.4;325;377;46.3;-2.1;200;235;46.0;-2.7;0;0;0
1059;18;18;32;5;12;-4;70;1;3;0;0;4;1;42;19;15;13;61;55;66;42;25261;2391;1842;99.1;2.4;3.0;24.9;28.1;301;343;46.7;-2.6;208;236;46.8;-0.2;0;255;129
1065;214;214;35;15;12;-8;48;9;4;0;0;4;1;55;13;11;5;70;64;66;69;24030;8867;0;97.0;2.4;3.3;23.7;25.0;274;295;48.2;0.5;181;196;48.0;0.2;4;1;0
13508;14;14;32;14;19;5;28;5;5;0;0;0;0;29;16;18;19;69;63;73;73;28248;8352;312;102.7;3.7;2.5;26.6;22.8;361;315;53.4;9.4;240;214;52.9;10.8;5;463;240
1068;0;0;25;1;5;3;11;0;1;0;1;1;1;17;8;4;6;58;52;61;23;8614;204;346;100.5;2.5;1.7;32.6;23.4;130;100;56.5;0.9;88;67;56.8;0.3;0;3;2
1084;9;9;29;1;7;4;17;0;3;0;0;1;0;37;8;34;60;71;52;82;25;29124;3136;4504;102.6;2.0;1.6;21.5;24.2;296;350;45.8;5.1;204;238;46.2;6.8;1;0;0
1086;12;12;15;3;3;-3;34;2;1;1;0;2;0;37;9;5;4;68;60;75;24;11487;1670;2000;96.3;1.3;2.5;22.3;27.0;132;137;49.1;2.6;91;95;48.9;4.4;1;28;12
1091;15;15;30;6;4;0;27;0;0;0;1;1;1;24;15;9;15;64;59;62;26;21879;346;3060;102.9;2.8;2.8;21.1;26.8;211;269;44.0;-6.8;155;187;45.3;-4.9;0;51;33
1094;8;8;13;1;5;2;25;0;0;0;0;1;1;20;6;5;5;63;58;64;13;9418;73;0;103.6;3.4;2.7;26.4;28.3;112;113;49.8;0.0;79;88;47.3;-0.8;1;2;1
1104;220;220;33;6;5;4;31;0;0;0;0;1;0;65;19;16;17;64;57;69;53;22376;641;2082;101.8;2.7;2.1;29.3;27.8;291;288;50.3;3.5;204;194;51.3;4.7;1;28;13
1108;11;11;30;8;13;3;27;5;6;1;1;1;0;31;7;42;46;71;63;81;84;31206;9023;7580;101.6;3.0;2.8;29.0;31.7;451;415;52.1;1.6;286;330;46.4;-1.6;0;0;0
1113;5;5;31;2;0;-8;28;0;0;0;0;2;1;38;23;12;8;58;52;62;33;17473;535;1742;97.0;1.6;3.1;23.5;30.7;195;241;44.7;-3.3;137;173;44.2;-2.8;1;16;6
13510;23;23;33;2;23;5;44;2;9;0;5;4;2;30;8;30;51;68;62;75;82;31002;11132;7658;97.4;2.8;2.7;34.1;24.8;481;372;56.4;2.2;348;242;59.0;5.6;0;0;0
1126;22;22;2;0;2;3;2;0;0;0;0;0;0;1;2;0;4;65;50;75;1;1035;0;313;137.5;10.4;0.0;27.8;34.8;9;20;31.0;-19.0;8;11;42.1;-9.9;0;5;1
