PlayerId;Year;TeamId;LeagueId;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
135;1949;10;9999;5;1;0;0;0;0;0;0;0;64;1;7;0;0;9;2;4;3;5509;551;294;0;0
135;1954;5;0;7;0;1;8;-3;0;0;0;0;63;0;10;2;0;3;1;2;5;5927;678;822;0;0
158;1944;3;9999;5;3;1;0;-3;0;0;0;0;59;0;15;0;0;5;3;3;0;4799;45;67;0;0
158;1942;3;9999;5;0;0;0;-1;0;0;0;0;59;0;1;1;1;8;1;2;1;2855;0;0;0;0
158;1943;3;9999;5;0;4;4;0;0;1;0;0;67;0;21;7;3;11;7;4;0;4970;756;83;0;0
212;1943;0;9999;5;1;1;0;0;0;0;0;0;62;1;13;0;0;8;2;1;1;3769;0;43;0;0
212;1944;0;9999;5;4;1;0;6;0;0;0;0;60;0;10;1;0;0;2;0;2;2984;129;134;0;0
212;1945;0;9999;5;0;0;2;-2;0;0;0;0;62;0;3;1;1;13;6;2;2;4034;7;89;0;0
223;1949;3;9999;5;0;1;4;-3;0;0;0;0;56;0;4;1;0;3;1;1;0;3480;153;35;0;0
223;1943;9;9999;5;0;2;2;0;0;0;0;0;69;0;12;6;3;17;6;1;3;4999;613;585;0;0
223;1944;3;9999;5;2;2;0;-1;0;0;1;0;63;0;7;7;6;19;9;2;4;4806;92;391;0;0
223;1945;9;9999;5;1;0;11;-2;1;0;0;0;66;1;6;5;2;25;6;1;3;4802;132;484;1;0
223;1948;3;9999;5;2;3;14;6;0;0;0;1;66;0;8;6;2;11;5;1;5;3924;63;198;2;1
256;1949;3;9999;5;1;1;4;-1;0;0;0;0;57;0;9;0;0;3;2;3;6;5945;280;374;0;0
256;1948;3;9999;5;1;3;0;3;0;0;1;0;64;1;9;0;0;5;1;3;8;5327;72;492;0;0
256;1943;8;9999;5;0;1;2;1;0;0;0;0;64;0;13;0;0;2;2;2;12;5907;134;316;0;0
256;1944;0;9999;5;0;5;2;5;0;0;0;0;67;0;8;0;0;4;0;5;11;5980;259;368;0;0
