Game Id;PlayerId;TeamId;Game Rating;SA;GA;SV;SV%;TOI;PIM
7391;4379;5;0;0;0;0;.00nan;0;0
7297;4142;120;81;29;2;27;.931;3554600;0
7297;3955;118;0;0;0;0;.00nan;0;0
7297;5060;118;88;27;1;26;.963;3600000;0
7297;4958;120;0;0;0;0;.00nan;0;0
7670;4472;123;70;24;2;22;.917;3600000;0
7670;4598;9;75;20;1;19;.950;3600000;0
7670;4603;123;0;0;0;0;.00nan;0;0
7670;2961;9;0;0;0;0;.00nan;0;0
7311;3955;118;0;0;0;0;.00nan;0;0
7311;5060;118;73;30;3;27;.900;3600000;0
7311;3139;10;0;0;0;0;.00nan;0;0
7311;5106;10;59;22;3;19;.864;3600000;0
7403;3541;121;0;0;0;0;.00nan;0;0
7403;4933;122;75;33;3;30;.909;3544450;0
7403;4051;122;0;0;0;0;.00nan;0;0
7403;3679;121;60;17;2;15;.882;3600000;0
7314;4142;120;0;0;0;0;.00nan;0;0
7314;4616;119;0;0;0;0;.00nan;0;0
7314;4958;120;32;21;5;16;.762;3600000;0
7314;5103;119;70;17;1;16;.941;3600000;0
7356;4048;8;70;36;4;32;.889;3600000;0
7356;4735;3;83;13;0;13;1.000;3600000;0
7356;5090;8;0;0;0;0;.00nan;0;0
7356;2959;3;0;0;0;0;.00nan;0;0
7330;3541;121;0;0;0;0;.00nan;0;0
7330;4616;119;0;0;0;0;.00nan;0;0
7330;3679;121;68;22;2;20;.909;3600000;0
7330;5103;119;75;20;1;19;.950;3600000;0
7371;4598;9;54;21;3;18;.857;3600000;0
7371;4048;8;0;0;0;0;.00nan;0;0
7371;5090;8;99;30;1;29;.967;3600000;0
7371;2961;9;0;0;0;0;.00nan;0;0
7365;4343;5;0;0;0;0;.00nan;0;0
7365;3139;10;0;0;0;0;.00nan;0;0
7365;4379;5;80;28;2;26;.929;3600000;0
7365;5106;10;82;30;2;28;.933;3600000;0
7661;4142;120;46;17;3;14;.824;3560300;0
7661;4933;122;70;23;2;21;.913;3600000;0
7661;4051;122;0;0;0;0;.00nan;0;0
7661;4958;120;0;0;0;0;.00nan;0;0
7348;4933;122;68;22;2;20;.909;3600000;0
7348;4051;122;0;0;0;0;.00nan;0;0
7348;3955;118;0;0;0;0;.00nan;0;0
7348;5060;118;34;15;4;11;.733;3539650;0
7331;4735;3;52;13;2;11;.846;3600000;0
7331;4616;119;0;0;0;0;.00nan;0;0
7331;5103;119;76;33;3;30;.909;3583550;0
7331;2959;3;0;0;0;0;.00nan;0;0
7349;3955;118;0;0;0;0;.00nan;0;0
7349;5060;118;66;14;1;13;.929;3600000;0
7349;3679;121;77;21;1;20;.952;3600000;0
7349;4621;121;0;0;0;0;.00nan;0;0
7417;4735;3;44;27;5;22;.815;3600000;0
7417;4150;0;0;0;0;0;.00nan;0;0
7417;4960;0;72;34;4;30;.882;3600000;0
7417;2959;3;0;0;0;0;.00nan;0;0
7375;4598;9;0;0;0;0;.00nan;0;0
7375;4048;8;73;24;2;22;.917;3519000;0
7375;5090;8;0;0;0;0;.00nan;0;0
7375;2961;9;78;21;1;20;.952;3600000;0
7367;4142;120;53;33;5;28;.848;3600000;0
7367;3139;10;0;0;0;0;.00nan;0;0
7367;4958;120;0;0;0;0;.00nan;0;0
7367;5106;10;69;13;1;12;.923;3600000;0
7378;4343;5;92;26;1;25;.962;3600000;0
7378;4598;9;100;33;1;32;.970;3600000;0
7378;4379;5;0;0;0;0;.00nan;0;0
7378;2961;9;0;0;0;0;.00nan;0;0
7423;4472;123;74;31;3;28;.903;3600000;0
7423;4603;123;0;0;0;0;.00nan;0;0
7423;3679;121;70;36;4;32;.889;3543500;0
7423;4621;121;0;0;0;0;.00nan;0;0
7346;4142;120;100;21;0;21;1.000;3600000;0
7346;4616;119;0;0;0;0;.00nan;0;0
7346;4958;120;0;0;0;0;.00nan;0;0
7346;5103;119;62;14;1;13;.929;3594850;0
7411;4735;3;66;40;5;35;.875;3600000;0
7411;4150;0;0;0;0;0;.00nan;0;0
7411;4960;0;98;19;0;19;1.000;3600000;0
7411;2959;3;0;0;0;0;.00nan;0;0
7380;4343;5;0;0;0;0;.00nan;0;0
7380;4048;8;0;0;0;0;.00nan;0;0
7380;5090;8;96;37;2;35;.946;3528550;0
7380;4379;5;85;25;1;24;.960;3600000;0
7376;4150;0;0;0;0;0;.00nan;0;0
7376;3139;10;0;0;0;0;.00nan;0;0
7376;4960;0;72;29;3;26;.897;3600000;0
7376;5106;10;68;28;3;25;.893;3600000;0
7350;3955;118;0;0;0;0;.00nan;0;0
7350;5060;118;76;20;1;19;.950;3600000;0
7350;4616;119;0;0;0;0;.00nan;0;0
7350;5103;119;81;23;1;22;.957;3600000;0
7682;4933;122;80;42;4;38;.905;3600000;0
7682;4051;122;0;0;0;0;.00nan;0;0
7682;4735;3;63;25;3;22;.880;3600000;0
7682;2959;3;0;0;0;0;.00nan;0;0
7394;4472;123;90;28;1;27;.964;3600000;0
7394;3955;118;0;0;0;0;.00nan;0;0
7394;5060;118;60;30;4;26;.867;3600000;0
7394;4603;123;0;0;0;0;.00nan;0;0
7347;4142;120;52;25;4;21;.840;3600000;0
7347;4933;122;72;23;2;21;.913;3600000;0
7347;4051;122;0;0;0;0;.00nan;0;0
7347;4958;120;0;0;0;0;.00nan;0;0
7386;4343;5;77;20;1;19;.950;3600000;0
7386;4048;8;48;29;5;24;.828;3600000;0
7386;5090;8;0;0;0;0;.00nan;0;0
7386;4379;5;0;0;0;0;.00nan;0;0
7445;4472;123;0;0;0;0;.00nan;0;0
7445;4603;123;100;25;0;25;1.000;3600000;0
7445;3679;121;49;18;3;15;.833;3600000;0
7445;4621;121;0;0;0;0;.00nan;0;0
7387;4598;9;94;42;3;39;.929;3600000;0
7387;3139;10;0;0;0;0;.00nan;0;0
7387;5106;10;73;31;3;28;.903;3600000;0
7387;2961;9;0;0;0;0;.00nan;0;0
7412;4343;5;0;0;0;0;.00nan;0;0
7412;4933;122;18;18;6;12;.667;1845750;0
7412;4051;122;52;8;1;7;.875;1754250;0
7412;4379;5;92;17;0;17;1.000;3600000;0
7398;4048;8;28;21;6;15;.714;2578900;0
7398;4735;3;82;24;1;23;.958;3600000;0
7398;5090;8;19;8;4;4;.500;1021100;0
7398;2959;3;0;0;0;0;.00nan;0;0
7388;4472;123;0;0;0;0;.00nan;0;0
7388;4603;123;43;33;6;27;.818;3600000;0
7388;3139;10;0;0;0;0;.00nan;0;0
7388;5106;10;72;22;2;20;.909;3600000;0
7686;4343;5;0;0;0;0;.00nan;0;0
7686;3955;118;66;10;0;10;1.000;604750;0
7686;5060;118;25;22;6;16;.727;2995250;0
7686;4379;5;59;23;3;20;.870;3600000;0
7389;4598;9;74;24;2;22;.917;3600000;0
7389;4048;8;0;0;0;0;.00nan;0;0
7389;5090;8;74;36;4;32;.889;3452700;0
7389;2961;9;0;0;0;0;.00nan;0;0
7355;4616;119;0;0;0;0;.00nan;0;0
7355;3679;121;57;23;3;20;.870;3540250;0
7355;4621;121;0;0;0;0;.00nan;0;0
7355;5103;119;72;24;2;22;.917;3600000;0
7487;4472;123;49;24;4;20;.833;3558750;0
7487;4933;122;54;18;3;15;.833;3600000;0
7487;4051;122;0;0;0;0;.00nan;0;0
7487;4603;123;0;0;0;0;.00nan;0;0
7401;4735;3;0;0;0;0;.00nan;0;0
7401;3139;10;0;0;0;0;.00nan;0;0
7401;5106;10;49;33;6;27;.818;3600000;0
7401;2959;3;92;33;2;31;.939;3600000;0
7353;4616;119;0;0;0;0;.00nan;0;0
7353;3679;121;31;14;4;10;.714;3600000;0
7353;4621;121;0;0;0;0;.00nan;0;0
7353;5103;119;100;26;0;26;1.000;3600000;0
7392;4598;9;48;30;5;25;.833;3600000;0
7392;4735;3;100;31;0;31;1.000;3600000;0
7392;2959;3;0;0;0;0;.00nan;0;0
7392;2961;9;0;0;0;0;.00nan;0;0
7351;4343;5;72;16;1;15;.938;3600000;0
7351;3955;118;0;0;0;0;.00nan;0;0
7351;5060;118;22;21;6;15;.714;3600000;0
7351;4379;5;0;0;0;0;.00nan;0;0
7360;4142;120;50;25;4;21;.840;3600000;0
7360;4150;0;0;0;0;0;.00nan;0;0
7360;4958;120;0;0;0;0;.00nan;0;0
7360;4960;0;91;16;0;16;1.000;3600000;0
7357;4142;120;0;0;0;0;.00nan;0;0
7357;3955;118;0;0;0;0;.00nan;0;0
7357;5060;118;41;20;4;16;.800;3545200;0
7357;4958;120;59;23;3;20;.870;3600000;0
7370;4616;119;0;0;0;0;.00nan;0;0
7370;3679;121;82;12;0;12;1.000;3600000;0
7370;4621;121;0;0;0;0;.00nan;0;0
7370;5103;119;50;25;4;21;.840;3600000;0
7413;4343;5;0;0;0;0;.00nan;0;0
7413;4598;9;0;0;0;0;.00nan;0;0
7413;4379;5;90;28;1;27;.964;3600000;0
7413;2961;9;64;21;2;19;.905;3556350;0
7393;4150;0;0;0;0;0;.00nan;0;0
7393;3139;10;0;0;0;0;.00nan;0;0
7393;4960;0;59;28;4;24;.857;3575300;0
7393;5106;10;63;24;3;21;.875;3600000;0
7562;4472;123;60;23;3;20;.870;3600000;0
7562;4933;122;36;27;6;21;.778;3600000;0
7562;4051;122;0;0;0;0;.00nan;0;0
7562;4603;123;0;0;0;0;.00nan;0;0
7402;4048;8;73;24;2;22;.917;3600000;0
7402;4150;0;35;29;6;23;.793;3600000;0
7402;4960;0;0;0;0;0;.00nan;0;0
7402;5090;8;0;0;0;0;.00nan;0;0
7364;4142;120;50;24;4;20;.833;3568300;0
7364;3955;118;0;0;0;0;.00nan;0;0
7364;5060;118;73;31;3;28;.903;3600000;0
7364;4958;120;0;0;0;0;.00nan;0;0
7429;4048;8;0;0;0;0;.00nan;0;0
7429;3679;121;57;29;4;25;.862;3516900;0
7429;4621;121;0;0;0;0;.00nan;0;0
7429;5090;8;72;23;2;21;.913;3600000;0
7503;4472;123;85;31;2;29;.935;3600000;0
7503;4933;122;66;27;3;24;.889;3567950;0
7503;4051;122;0;0;0;0;.00nan;0;0
7503;4603;123;0;0;0;0;.00nan;0;0
7374;3955;118;0;0;0;0;.00nan;0;0
7374;5060;118;84;30;2;28;.933;3600000;0
7374;4616;119;0;0;0;0;.00nan;0;0
7374;5103;119;63;19;2;17;.895;3600000;0
7381;4142;120;68;27;3;24;.889;3600000;0
7381;3679;121;100;24;0;24;1.000;3600000;0
7381;4621;121;0;0;0;0;.00nan;0;0
7381;4958;120;0;0;0;0;.00nan;0;0
7407;4343;5;100;32;0;32;1.000;3600000;0
7407;4735;3;59;29;4;25;.862;3600000;0
7407;4379;5;0;0;0;0;.00nan;0;0
7407;2959;3;0;0;0;0;.00nan;0;0
7404;4598;9;99;39;2;37;.949;3600000;0
7404;3139;10;0;0;0;0;.00nan;0;0
7404;5106;10;61;23;3;20;.870;3565650;0
7404;2961;9;0;0;0;0;.00nan;0;0
7382;4472;123;48;17;3;14;.824;3600000;0
7382;4603;123;0;0;0;0;.00nan;0;0
7382;4616;119;0;0;0;0;.00nan;0;0
7382;5103;119;45;15;3;12;.800;3600000;0
7416;4343;5;79;21;1;20;.952;3600000;0
7416;4048;8;0;0;0;0;.00nan;0;0
7416;5090;8;100;33;1;32;.970;3600000;0
7416;4379;5;0;0;0;0;.00nan;0;0
7427;4150;0;0;0;0;0;.00nan;0;0
7427;3679;121;52;32;5;27;.844;3600000;0
7427;4621;121;0;0;0;0;.00nan;0;0
7427;4960;0;52;7;1;6;.857;3600000;0
7390;4142;120;61;22;3;19;.864;3573950;0
7390;4933;122;61;12;1;11;.917;3600000;0
7390;4051;122;0;0;0;0;.00nan;0;0
7390;4958;120;0;0;0;0;.00nan;0;0
7377;3955;118;52;2;0;2;1.000;575700;0
7377;5060;118;41;32;6;26;.813;3024300;0
7377;4735;3;0;0;0;0;.00nan;0;0
7377;2959;3;66;15;1;14;.933;3600000;0
7383;4142;120;0;0;0;0;.00nan;0;0
7383;3955;118;0;0;0;0;.00nan;0;0
7383;5060;118;100;22;0;22;1.000;3600000;0
7383;4958;120;88;28;1;27;.964;3600000;0
7399;4933;122;73;25;2;23;.920;3600000;0
7399;4051;122;0;0;0;0;.00nan;0;0
7399;4616;119;0;0;0;0;.00nan;0;0
7399;5103;119;80;28;2;26;.929;3600000;0
7420;4343;5;37;23;5;18;.783;3600000;0
7420;4048;8;0;0;0;0;.00nan;0;0
7420;5090;8;90;32;2;30;.938;3600000;0
7420;4379;5;0;0;0;0;.00nan;0;0
7446;4150;0;23;28;7;21;.750;3600000;0
7446;3139;10;0;0;0;0;.00nan;0;0
7446;4960;0;0;0;0;0;.00nan;0;0
7446;5106;10;90;37;3;34;.919;3600000;0
7409;4598;9;77;34;3;31;.912;3568650;0
7409;4735;3;71;23;2;21;.913;3600000;0
7409;2959;3;0;0;0;0;.00nan;0;0
7409;2961;9;0;0;0;0;.00nan;0;0
7672;4933;122;68;29;3;26;.897;3530800;0
7672;4051;122;0;0;0;0;.00nan;0;0
7672;4616;119;0;0;0;0;.00nan;0;0
7672;5103;119;66;15;1;14;.933;3600000;0
7441;4150;0;0;0;0;0;.00nan;0;0
7441;3139;10;0;0;0;0;.00nan;0;0
7441;4960;0;79;21;1;20;.952;3600000;0
7441;5106;10;57;28;4;24;.857;3600000;0
7592;4343;5;0;0;0;0;.00nan;0;0
7592;4598;9;77;21;1;20;.952;3600000;0
7592;4379;5;71;36;4;32;.889;3600000;0
7592;2961;9;0;0;0;0;.00nan;0;0
7400;4616;119;0;0;0;0;.00nan;0;0
7400;3679;121;100;23;0;23;1.000;3600000;0
7400;4621;121;0;0;0;0;.00nan;0;0
7400;5103;119;98;21;0;21;1.000;3600000;0
7397;4142;120;8;14;6;8;.571;1867450;0
7397;4048;8;94;18;0;18;1.000;3600000;0
7397;4958;120;34;4;2;2;.500;1732550;0
7397;5090;8;0;0;0;0;.00nan;0;0
7435;4048;8;0;0;0;0;.00nan;0;0
7435;4735;3;61;19;2;17;.895;3591350;0
7435;5090;8;100;29;0;29;1.000;3600000;0
7435;2959;3;0;0;0;0;.00nan;0;0
7384;3955;118;61;7;0;7;1.000;1589050;0
7384;5060;118;12;16;6;10;.625;2010950;0
7384;4150;0;0;0;0;0;.00nan;0;0
7384;4960;0;95;17;0;17;1.000;3600000;0
7406;4142;120;0;0;0;0;.00nan;0;0
7406;4472;123;59;24;3;21;.875;3575700;0
7406;4603;123;0;0;0;0;.00nan;0;0
7406;4958;120;70;17;1;16;.941;3600000;0
7498;4343;5;91;29;1;28;.966;3600000;0
7498;3139;10;0;0;0;0;.00nan;0;0
7498;4379;5;0;0;0;0;.00nan;0;0
7498;5106;10;35;29;6;23;.793;3600000;0
7395;4933;122;73;19;1;18;.947;3600000;0
7395;4051;122;0;0;0;0;.00nan;0;0
7395;3955;118;0;0;0;0;.00nan;0;0
7395;5060;118;63;26;3;23;.885;3520800;0
7477;4343;5;0;0;0;0;.00nan;0;0
7477;4472;123;0;0;0;0;.00nan;0;0
7477;4603;123;69;35;4;31;.886;3579050;0
7477;4379;5;85;25;1;24;.960;3600000;0
7442;4048;8;0;0;0;0;.00nan;0;0
7442;3139;10;0;0;0;0;.00nan;0;0
7442;5090;8;95;34;1;33;.971;3600000;0
7442;5106;10;54;19;3;16;.842;3529750;0
7431;4933;122;57;35;5;30;.857;3600000;0
7431;4051;122;0;0;0;0;.00nan;0;0
7431;4735;3;80;11;0;11;1.000;3600000;0
7431;2959;3;0;0;0;0;.00nan;0;0
7410;4142;120;100;19;0;19;1.000;3600000;0
7410;3679;121;71;19;1;18;.947;3600000;0
7410;4621;121;0;0;0;0;.00nan;0;0
7410;4958;120;0;0;0;0;.00nan;0;0
7419;4150;0;0;0;0;0;.00nan;0;0
7419;4616;119;0;0;0;0;.00nan;0;0
7419;4960;0;73;6;0;6;1.000;3600000;0
7419;5103;119;29;25;6;19;.760;3600000;0
7485;4343;5;86;30;2;28;.933;3600000;0
7485;4150;0;47;26;5;21;.808;3600000;0
7485;4960;0;0;0;0;0;.00nan;0;0
7485;4379;5;0;0;0;0;.00nan;0;0
7385;3955;118;0;0;0;0;.00nan;0;0
7385;5060;118;87;15;0;15;1.000;3600000;0
7385;3679;121;41;19;4;15;.789;3600000;0
7385;4621;121;0;0;0;0;.00nan;0;0
7424;4598;9;79;10;0;10;1.000;3600000;0
7424;4616;119;0;0;0;0;.00nan;0;0
7424;5103;119;46;17;3;14;.824;3600000;0
7424;2961;9;0;0;0;0;.00nan;0;0
7519;4472;123;0;0;0;0;.00nan;0;0
7519;4603;123;84;24;1;23;.958;3600000;0
7519;3139;10;0;0;0;0;.00nan;0;0
7519;5106;10;32;19;5;14;.737;3600000;0
7451;4598;9;60;30;4;26;.867;3600000;0
7451;4735;3;82;12;0;12;1.000;3600000;0
7451;2959;3;0;0;0;0;.00nan;0;0
7451;2961;9;0;0;0;0;.00nan;0;0
7414;4142;120;50;18;3;15;.833;3600000;0
7414;3679;121;100;30;0;30;1.000;3600000;0
7414;4621;121;0;0;0;0;.00nan;0;0
7414;4958;120;0;0;0;0;.00nan;0;0
7479;4048;8;0;0;0;0;.00nan;0;0
7479;4150;0;0;0;0;0;.00nan;0;0
7479;4960;0;65;31;4;27;.871;3600000;0
7479;5090;8;61;28;4;24;.857;3600000;0
7408;4472;123;100;23;0;23;1.000;3600000;0
7408;3955;118;0;0;0;0;.00nan;0;0
7408;5060;118;100;25;0;25;1.000;3600000;0
7408;4603;123;0;0;0;0;.00nan;0;0
7483;4343;5;68;22;2;20;.909;3600000;0
7483;4598;9;58;35;5;30;.857;3600000;0
7483;4379;5;0;0;0;0;.00nan;0;0
7483;2961;9;0;0;0;0;.00nan;0;0
7396;4933;122;94;19;0;19;1.000;3600000;0
7396;4051;122;0;0;0;0;.00nan;0;0
7396;3955;118;0;0;0;0;.00nan;0;0
7396;5060;118;49;30;5;25;.833;3600000;0
7436;4616;119;66;10;0;10;1.000;781350;0
7436;3139;10;0;0;0;0;.00nan;0;0
7436;5103;119;25;29;7;22;.759;2818650;0
7436;5106;10;61;12;1;11;.917;3600000;0
7421;4735;3;63;19;2;17;.895;3600000;0
7421;3679;121;41;20;4;16;.800;2521750;0
7421;4621;121;23;10;4;6;.600;1078250;0
7421;2959;3;0;0;0;0;.00nan;0;0
7525;4343;5;0;0;0;0;.00nan;0;0
7525;4150;0;0;0;0;0;.00nan;0;0
7525;4960;0;74;30;3;27;.900;3600000;0
7525;4379;5;41;26;5;21;.808;3490450;0
7425;4142;120;37;24;5;19;.792;3600000;0
7425;4735;3;0;0;0;0;.00nan;0;0
7425;4958;120;0;0;0;0;.00nan;0;0
7425;2959;3;94;18;0;18;1.000;3600000;0
7405;4598;9;63;25;3;22;.880;3600000;0
7405;3955;118;0;0;0;0;.00nan;0;0
7405;5060;118;67;34;4;30;.882;3543450;0
7405;2961;9;0;0;0;0;.00nan;0;0
7433;3679;121;55;22;3;19;.864;3600000;0
7433;4621;121;0;0;0;0;.00nan;0;0
7433;3139;10;0;0;0;0;.00nan;0;0
7433;5106;10;83;13;0;13;1.000;3600000;0
7440;4472;123;74;19;1;18;.947;3600000;0
7440;4603;123;0;0;0;0;.00nan;0;0
7440;4616;119;0;0;0;0;.00nan;0;0
7440;5103;119;67;28;3;25;.893;3581850;0
7439;4343;5;90;28;1;27;.964;3600000;0
7439;4735;3;50;31;5;26;.839;3600000;0
7439;4379;5;0;0;0;0;.00nan;0;0
7439;2959;3;0;0;0;0;.00nan;0;0
7458;4472;123;0;0;0;0;.00nan;0;0
7458;4048;8;68;22;2;20;.909;3600000;0
7458;4603;123;59;36;5;31;.861;3600000;0
7458;5090;8;0;0;0;0;.00nan;0;0
7426;4142;120;39;25;5;20;.800;3600000;0
7426;4616;119;0;0;0;0;.00nan;0;0
7426;4958;120;0;0;0;0;.00nan;0;0
7426;5103;119;71;17;1;16;.941;3600000;0
7455;4048;8;52;8;1;7;.875;1330500;0
7455;3139;10;0;0;0;0;.00nan;0;0
7455;5090;8;38;16;4;12;.750;2269500;0
7455;5106;10;57;16;2;14;.875;3600000;0
7495;4598;9;65;26;3;23;.885;3600000;0
7495;4150;0;34;28;6;22;.786;3600000;0
7495;4960;0;0;0;0;0;.00nan;0;0
7495;2961;9;0;0;0;0;.00nan;0;0
7478;4343;5;76;23;2;21;.913;3600000;0
7478;4735;3;86;32;2;30;.938;3600000;0
7478;4379;5;0;0;0;0;.00nan;0;0
7478;2959;3;0;0;0;0;.00nan;0;0
7576;4472;123;88;38;3;35;.921;3600000;0
7576;4048;8;73;28;3;25;.893;3600000;0
7576;4603;123;0;0;0;0;.00nan;0;0
7576;5090;8;0;0;0;0;.00nan;0;0
7415;4142;120;59;18;2;16;.889;3558750;0
7415;4472;123;0;0;0;0;.00nan;0;0
7415;4603;123;80;22;1;21;.955;3600000;0
7415;4958;120;0;0;0;0;.00nan;0;0
7430;3955;118;0;0;0;0;.00nan;0;0
7430;5060;118;43;21;4;17;.810;3600000;0
7430;3679;121;87;15;0;15;1.000;3600000;0
7430;4621;121;0;0;0;0;.00nan;0;0
7444;4933;122;93;17;0;17;1.000;3600000;0
7444;4051;122;0;0;0;0;.00nan;0;0
7444;4616;119;0;0;0;0;.00nan;0;0
7444;5103;119;62;31;4;27;.871;3600000;0
7517;4343;5;0;0;0;0;.00nan;0;0
7517;4048;8;0;0;0;0;.00nan;0;0
7517;5090;8;30;26;6;20;.769;3600000;0
7517;4379;5;61;18;2;16;.889;3600000;0
7463;4150;0;0;0;0;0;.00nan;0;0
7463;3139;10;0;0;0;0;.00nan;0;0
7463;4960;0;95;37;2;35;.946;3583100;0
7463;5106;10;81;23;1;22;.957;3600000;0
7457;4735;3;0;0;0;0;.00nan;0;0
7457;3139;10;0;0;0;0;.00nan;0;0
7457;5106;10;86;39;3;36;.923;3600000;0
7457;2959;3;77;27;2;25;.926;3600000;0
7428;4142;120;0;0;0;0;.00nan;0;0
7428;4933;122;62;32;4;28;.875;3536800;0
7428;4051;122;0;0;0;0;.00nan;0;0
7428;4958;120;54;20;3;17;.850;3600000;0
7437;4150;0;0;0;0;0;.00nan;0;0
7437;3679;121;0;0;0;0;.00nan;0;0
7437;4621;121;40;29;6;23;.793;3600000;0
7437;4960;0;63;25;3;22;.880;3600000;0
7476;4598;9;55;28;4;24;.857;3600000;0
7476;4735;3;72;30;3;27;.900;3600000;0
7476;2959;3;0;0;0;0;.00nan;0;0
7476;2961;9;0;0;0;0;.00nan;0;0
7422;3955;118;0;0;0;0;.00nan;0;0
7422;5060;118;70;17;1;16;.941;3600000;0
7422;4616;119;0;0;0;0;.00nan;0;0
7422;5103;119;70;24;2;22;.917;3548650;0
7447;4933;122;59;30;4;26;.867;3569750;0
7447;4051;122;0;0;0;0;.00nan;0;0
7447;3679;121;82;30;2;28;.933;3600000;0
7447;4621;121;0;0;0;0;.00nan;0;0
7448;4150;0;0;0;0;0;.00nan;0;0
7448;4616;119;61;13;1;12;.923;2871800;0
7448;4960;0;100;21;0;21;1.000;3600000;0
7448;5103;119;17;7;4;3;.429;728200;0
7456;4048;8;0;0;0;0;.00nan;0;0
7456;3955;118;0;0;0;0;.00nan;0;0
7456;5060;118;82;31;2;29;.935;3600000;0
7456;5090;8;86;25;1;24;.960;3600000;0
7432;4142;120;61;24;3;21;.875;3600000;0
7432;4472;123;92;17;0;17;1.000;3600000;0
7432;4603;123;0;0;0;0;.00nan;0;0
7432;4958;120;0;0;0;0;.00nan;0;0
7504;4343;5;42;22;5;17;.773;3600000;0
7504;3139;10;0;0;0;0;.00nan;0;0
7504;4379;5;0;0;0;0;.00nan;0;0
7504;5106;10;85;29;2;27;.931;3600000;0
7518;4343;5;0;0;0;0;.00nan;0;0
7518;3139;10;0;0;0;0;.00nan;0;0
7518;4379;5;55;34;5;29;.853;3600000;0
7518;5106;10;100;24;0;24;1.000;3600000;0
7486;4598;9;85;31;2;29;.935;3600000;0
7486;4735;3;49;24;4;20;.833;3587550;0
7486;2959;3;0;0;0;0;.00nan;0;0
7486;2961;9;0;0;0;0;.00nan;0;0
7443;4598;9;0;0;0;0;.00nan;0;0
7443;3679;121;53;27;4;23;.852;3567050;0
7443;4621;121;0;0;0;0;.00nan;0;0
7443;2961;9;63;25;3;22;.880;3600000;0
7438;4142;120;41;20;4;16;.800;3600000;0
7438;4472;123;68;16;1;15;.938;3600000;0
7438;4603;123;0;0;0;0;.00nan;0;0
7438;4958;120;0;0;0;0;.00nan;0;0
7464;4048;8;79;22;1;21;.955;3600000;0
7464;4616;119;0;0;0;0;.00nan;0;0
7464;5090;8;0;0;0;0;.00nan;0;0
7464;5103;119;63;26;3;23;.885;3582450;0
7471;4933;122;34;16;4;12;.750;3574300;0
7471;4051;122;0;0;0;0;.00nan;0;0
7471;3955;118;0;0;0;0;.00nan;0;0
7471;5060;118;64;26;3;23;.885;3600000;0
7467;4048;8;0;0;0;0;.00nan;0;0
7467;3139;10;0;0;0;0;.00nan;0;0
7467;5090;8;63;34;5;29;.853;3576000;0
7467;5106;10;66;21;2;19;.905;3600000;0
7465;4933;122;74;23;2;21;.913;3600000;0
7465;4051;122;0;0;0;0;.00nan;0;0
7465;4616;119;0;0;0;0;.00nan;0;0
7465;5103;119;56;22;3;19;.864;3600000;0
7450;4142;120;64;26;3;23;.885;3600000;0
7450;4150;0;0;0;0;0;.00nan;0;0
7450;4958;120;0;0;0;0;.00nan;0;0
7450;4960;0;80;11;0;11;1.000;3600000;0
7452;4472;123;69;16;1;15;.938;3600000;0
7452;3955;118;0;0;0;0;.00nan;0;0
7452;5060;118;60;30;4;26;.867;3600000;0
7452;4603;123;0;0;0;0;.00nan;0;0
7453;4142;120;0;0;0;0;.00nan;0;0
7453;3679;121;78;27;2;25;.926;3600000;0
7453;4621;121;0;0;0;0;.00nan;0;0
7453;4958;120;50;19;3;16;.842;3600000;0
7461;3955;118;0;0;0;0;.00nan;0;0
7461;5060;118;65;21;2;19;.905;3582800;0
7461;4616;119;0;0;0;0;.00nan;0;0
7461;5103;119;85;25;1;24;.960;3600000;0
7482;4933;122;88;27;1;26;.963;3600000;0
7482;4051;122;0;0;0;0;.00nan;0;0
7482;4735;3;0;0;0;0;.00nan;0;0
7482;2959;3;48;23;4;19;.826;3600000;0
7454;4472;123;72;24;2;22;.917;3600000;0
7454;4603;123;0;0;0;0;.00nan;0;0
7454;3679;121;50;1;0;1;1.000;561100;0
7454;4621;121;43;30;6;24;.800;3038900;0
7499;4598;9;88;34;2;32;.941;3531250;0
7499;4150;0;0;0;0;0;.00nan;0;0
7499;4960;0;91;33;1;32;.970;3600000;0
7499;2961;9;0;0;0;0;.00nan;0;0
7566;4150;0;0;0;0;0;.00nan;0;0
7566;3139;10;0;0;0;0;.00nan;0;0
7566;4960;0;85;23;1;22;.957;3600000;0
7566;5106;10;50;30;5;25;.833;3600000;0
7472;4048;8;0;0;0;0;.00nan;0;0
7472;4735;3;54;14;2;12;.857;3600000;0
7472;5090;8;46;28;5;23;.821;3600000;0
7472;2959;3;0;0;0;0;.00nan;0;0
7480;4472;123;27;18;5;13;.722;3600000;0
7480;3955;118;0;0;0;0;.00nan;0;0
7480;5060;118;95;19;0;19;1.000;3600000;0
7480;4603;123;0;0;0;0;.00nan;0;0
7512;4616;119;0;0;0;0;.00nan;0;0
7512;3139;10;0;0;0;0;.00nan;0;0
7512;5103;119;56;34;5;29;.853;3600000;0
7512;5106;10;80;9;0;9;1.000;3600000;0
7459;4142;120;57;29;4;25;.862;3600000;0
7459;4933;122;80;11;0;11;1.000;3600000;0
7459;4051;122;0;0;0;0;.00nan;0;0
7459;4958;120;0;0;0;0;.00nan;0;0
7493;4343;5;66;15;1;14;.933;3600000;0
7493;4048;8;0;0;0;0;.00nan;0;0
7493;5090;8;54;30;5;25;.833;3600000;0
