PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
2808;1980;214;9;3;0;0;0;-4;0;0;0;0;53;0;6;0;0;2;1;1;5;2862;217;191;0;0
2808;1982;214;9;7;0;3;0;1;0;0;0;0;56;0;18;0;0;13;1;1;4;7836;0;720;0;0
2808;1983;214;9;10;1;4;4;2;0;0;0;0;54;0;15;0;0;10;0;5;12;11970;325;1061;0;0
2812;1986;223;9;3;0;1;2;-3;0;1;0;0;57;0;4;4;1;2;2;1;7;3173;338;216;0;0
2812;1985;223;9;4;1;1;4;-6;0;0;0;0;60;0;10;7;3;3;1;1;5;3840;1013;271;0;0
2812;1983;223;9;5;0;3;0;-4;0;1;0;0;64;0;13;6;1;5;2;0;8;5264;1077;308;0;0
2812;1982;223;9;4;1;2;0;-1;0;1;0;0;71;0;4;17;7;1;1;2;10;5228;764;215;0;0
2812;1980;223;9;7;7;4;6;4;0;1;0;0;66;0;19;1;0;8;0;0;10;7644;542;61;0;0
2813;1986;300;12;4;0;1;0;2;0;0;0;0;49;0;1;14;5;0;0;0;1;1406;0;369;0;0
2813;1985;296;12;4;0;1;0;1;0;0;0;1;54;0;2;8;4;0;1;1;0;1333;176;367;0;0
2813;1984;296;12;4;0;0;0;-2;0;0;0;0;50;0;5;4;2;3;1;2;0;2876;0;0;0;0
2813;1983;253;10;6;0;1;2;0;0;1;0;0;55;0;2;42;24;4;4;3;0;2949;534;37;0;0
2813;1979;256;10;3;2;3;0;3;0;1;0;0;69;0;7;56;26;1;2;2;5;3409;61;136;0;0
2814;1986;18;0;14;0;4;14;2;0;0;0;0;66;0;11;0;0;19;13;2;10;13026;38;645;0;0
2814;1984;18;0;22;2;5;10;-11;0;0;1;1;55;0;24;0;0;21;8;9;35;21008;143;1894;0;0
2814;1985;18;0;6;0;3;4;-1;0;0;0;0;59;0;8;0;0;6;3;4;8;5310;48;536;0;0
2815;1986;294;12;5;0;2;5;-2;0;0;0;0;56;0;14;0;0;13;2;2;2;6490;284;163;1;0
2817;1985;285;12;19;2;2;2;-8;0;0;0;0;56;1;22;215;100;32;5;5;3;16843;0;868;0;0
2817;1984;285;12;11;1;1;2;-5;0;0;0;0;55;1;14;118;53;21;4;4;5;8651;303;345;0;0
2817;1980;238;10;8;1;6;2;-3;0;0;0;0;61;0;15;161;84;10;11;6;6;10882;357;889;0;0
2817;1979;238;10;7;4;5;16;5;1;1;0;0;75;2;28;150;78;24;1;3;4;10747;634;473;0;0
2819;1982;214;9;8;2;1;10;-6;0;0;0;0;59;0;18;13;4;10;2;3;8;8866;231;280;0;0
2819;1983;214;9;10;7;8;16;8;2;3;0;0;68;1;23;8;4;15;3;2;14;10436;1761;25;0;0
2819;1984;214;9;12;5;8;8;-1;2;4;0;0;71;0;41;9;5;21;4;2;16;13532;2171;47;0;0
2819;1985;214;9;6;0;6;2;0;0;1;0;0;68;0;12;15;7;11;3;2;9;6434;636;289;0;0
2866;1980;255;10;3;0;1;2;0;0;0;0;0;54;0;2;13;7;3;1;0;3;1128;0;73;0;0
2879;1979;256;10;2;0;0;0;-5;0;0;0;0;62;0;3;0;0;2;0;1;3;2066;314;146;0;0
2926;1984;297;12;5;0;0;0;-7;0;0;0;0;50;0;3;0;0;3;3;2;11;5554;0;257;0;0
2942;1986;300;12;5;0;0;2;-6;0;0;0;0;59;0;1;51;20;1;0;3;7;4621;266;138;0;0
2942;1985;300;12;24;8;11;4;12;0;0;0;0;60;1;33;339;134;40;6;6;14;22011;78;1091;0;0
