PlayerId;Year;Team Id;League Id;GP;GS;Min;W;L;T/OL;ENG;SO;GA;SA;GR
4106;1981;186;3;33;33;112170;9;20;4;4;0;171;932;50
4106;1980;186;3;33;32;109367;8;22;3;5;0;171;920;42
4106;1979;181;6;24;21;78898;8;11;5;1;0;149;659;43
4130;1986;172;5;1;1;3219;0;1;0;0;0;10;26;44
4130;1985;172;5;33;31;110962;3;30;0;4;0;364;917;41
4130;1984;172;5;32;30;100854;2;30;0;7;0;290;834;43
4130;1983;172;5;33;33;111648;4;28;1;7;0;316;949;44
4130;1982;172;5;33;31;109667;7;26;0;3;0;286;918;45
4130;1981;172;5;38;37;122807;6;32;0;5;0;314;1081;46
4130;1980;172;5;32;31;100803;8;24;0;3;0;226;846;43
4130;1979;172;5;21;20;65591;3;18;0;4;0;153;585;43
4131;1986;172;5;1;1;379;0;1;0;0;0;11;11;42
4131;1985;172;5;33;32;96620;3;30;0;7;0;317;812;43
4131;1984;172;5;26;23;78586;2;22;2;4;0;248;667;44
4131;1983;172;5;34;32;104985;4;29;1;3;0;293;914;46
4131;1982;172;5;31;30;105521;8;21;2;3;0;243;934;44
4131;1981;172;5;25;24;82048;3;21;1;1;0;194;689;45
4131;1980;172;5;36;33;121312;9;26;1;9;0;251;1017;44
4131;1979;172;5;31;31;105721;10;18;3;4;0;190;872;44
4132;1985;172;5;33;30;104244;4;28;1;5;0;297;851;44
4132;1984;172;5;32;31;107621;3;27;2;4;0;290;929;45
4132;1983;172;5;31;29;99791;10;20;1;0;0;248;850;44
4132;1982;172;5;31;28;95598;6;22;3;4;0;248;813;46
4132;1981;172;5;35;32;110737;3;30;2;2;0;282;941;46
4132;1980;172;5;35;35;116390;8;27;0;5;0;243;989;44
4132;1979;172;5;28;26;87709;3;23;2;2;0;213;716;43
4157;1986;156;5;1;1;3548;0;1;0;0;0;13;31;38
4157;1985;156;5;31;28;104796;3;27;1;5;0;306;857;43
4157;1984;156;5;36;33;118470;3;32;1;4;0;348;1023;43
4157;1983;156;5;37;33;113466;1;35;1;4;0;363;971;43
4157;1982;156;5;29;29;96466;2;26;1;3;0;253;789;45
4157;1981;156;5;30;28;90974;4;26;0;3;0;244;764;46
4157;1980;156;5;31;31;95725;5;25;1;6;0;231;813;43
4157;1979;156;5;28;27;89371;8;19;1;6;0;179;759;43
4158;1986;156;5;1;1;3901;1;0;0;0;0;5;27;43
4158;1985;156;5;33;31;108247;11;20;2;4;0;251;908;47
4158;1984;156;5;29;26;91375;8;20;1;5;0;227;759;48
4158;1983;156;5;34;33;113604;8;24;2;2;0;230;933;48
4158;1982;156;5;35;32;105896;9;25;1;2;0;268;895;48
4158;1981;156;5;30;29;106480;11;17;2;3;0;214;882;48
4158;1980;156;5;37;36;125527;7;26;4;2;0;270;1050;44
4158;1979;156;5;26;26;89811;6;15;5;2;0;179;738;42
4169;1986;168;5;1;1;1565;0;1;0;0;0;7;14;44
4169;1985;168;5;32;32;106676;4;26;2;2;0;286;911;46
4169;1984;168;5;29;27;98283;3;24;2;6;0;254;826;47
4169;1983;168;5;35;35;118213;4;29;2;4;0;290;993;44
4169;1982;168;5;37;37;124083;4;32;1;6;0;307;1021;46
4169;1981;168;5;36;34;115258;10;24;2;2;0;282;947;47
4169;1980;168;5;32;32;107084;4;26;2;4;0;242;908;43
4169;1979;168;5;28;27;87022;5;19;4;2;0;214;731;43
4170;1986;168;5;1;1;3520;0;1;0;0;0;9;27;43
4170;1985;168;5;37;33;123855;6;31;0;3;0;325;1037;44
4170;1984;168;5;28;28;89953;4;22;2;4;0;229;767;45
4170;1983;168;5;34;32;108725;5;25;4;4;0;277;923;47
4170;1982;168;5;30;29;98660;4;26;0;4;0;258;825;44
4170;1981;168;5;34;31;109380;10;23;1;3;0;256;923;46
4170;1980;168;5;33;31;111137;6;27;0;3;0;253;968;43
4170;1979;168;5;27;25;90124;7;19;1;2;0;187;754;42
4190;1985;171;5;28;26;80688;5;19;4;2;0;215;673;46
4190;1984;171;5;30;28;95044;10;19;1;5;0;218;800;46
4190;1983;171;5;31;30;101060;11;18;2;2;0;230;853;46
4190;1982;171;5;27;27;93305;14;10;3;3;0;180;779;49
4190;1981;171;5;33;29;106462;15;17;1;0;0;221;901;46
4190;1980;171;5;36;33;112877;6;28;2;5;0;249;955;44
4190;1979;171;5;25;25;85611;7;17;1;4;0;168;717;42
4209;1986;186;3;1;1;3514;0;1;0;0;0;6;35;37
4209;1985;186;3;37;37;119066;7;29;1;4;0;252;1024;43
4209;1984;186;3;31;30;104148;4;26;1;5;0;205;854;43
4209;1983;186;3;32;29;102967;6;23;3;3;0;207;855;45
4209;1982;186;3;31;30;108125;11;17;3;1;0;171;894;46
4209;1981;186;3;31;30;105242;11;19;1;6;0;175;903;47
4209;1980;186;3;37;34;121327;15;21;1;1;0;184;1026;44
4209;1979;186;3;26;26;86050;6;20;0;3;0;118;662;42
4210;1986;186;3;1;1;3600;0;1;0;0;0;7;29;48
4210;1985;186;3;31;26;97531;7;21;3;4;0;154;805;46
4210;1984;186;3;25;23;86192;12;12;1;3;0;127;728;48
4210;1983;186;3;33;33;114635;9;23;1;4;0;163;981;48
4210;1982;186;3;32;32;103484;6;25;1;4;0;188;819;49
4210;1981;179;6;33;32;114675;14;18;1;7;0;202;940;51
4210;1980;179;6;27;27;93925;11;13;3;0;0;160;770;43
4210;1979;179;6;23;20;71110;7;14;2;4;0;161;623;42
4211;1985;186;3;32;29;98221;9;23;0;2;0;207;822;43
4211;1984;186;3;32;31;103863;3;28;1;3;0;203;853;45
4211;1983;186;3;42;38;136836;12;25;5;2;0;225;1166;46
4211;1982;186;3;37;36;120670;8;27;2;4;0;211;1013;46
4211;1981;186;3;36;34;114566;9;23;4;4;0;212;951;47
4211;1980;186;3;32;27;101472;11;21;0;4;0;166;842;43
4211;1979;186;3;32;31;106057;7;25;0;3;0;161;883;42
4232;1985;158;5;30;30;108328;21;6;3;0;0;134;881;58
4232;1984;158;5;32;32;109389;17;13;2;3;0;167;926;56
4232;1983;158;5;29;27;97755;12;14;3;3;0;168;804;59
4232;1982;158;5;29;29;102585;17;8;4;1;0;155;861;57
4232;1981;158;5;32;29;108946;21;9;2;2;0;153;938;53
4232;1980;158;5;31;29;100225;15;14;2;2;0;158;865;52
4245;1985;154;5;34;32;107772;14;15;5;5;0;190;869;57
4245;1984;154;5;31;28;103063;14;16;1;3;0;175;866;56
4245;1983;154;5;32;31;108810;18;13;1;0;0;173;921;55
4245;1982;154;5;34;31;114134;18;13;3;2;0;177;970;53
4245;1981;154;5;37;35;125627;17;17;3;3;0;218;1056;51
4245;1980;154;5;31;29;103859;17;12;2;3;0;167;901;50
4246;1985;154;5;34;32;113682;16;15;3;2;0;196;942;56
4246;1984;154;5;32;30;114858;17;13;2;3;0;169;944;55
4246;1983;154;5;33;32;114840;17;11;5;2;0;188;993;57
4246;1982;154;5;35;32;116066;18;15;2;0;0;202;970;54
4246;1981;154;5;36;34;120935;17;17;2;1;0;193;974;51
4246;1980;154;5;30;30;99673;12;14;4;3;0;151;843;50
4269;1986;161;5;1;1;3600;0;1;0;0;0;5;25;62
4269;1985;161;5;31;28;100845;16;10;5;2;0;159;875;56
